Urban_schemes_temperature_3
CAMS404_temperature,CAMS1052_temperature,CAMS695_temperature,CAMS53_temperature,CAMS409_temperature,CAMS8_temperature,CAMS416_temperature,CAMS1_temperature,CAMS603_temperature,CAMS403_temperature,CAMS167_temperature,CAMS1029_temperature,CAMS169_temperature,CAMS670_temperature,CAMS1020_temperature,CAMS1049_temperature
44.554290771484375,45.605560302734375,46.658660888671875,46.560943603515625,45.316497802734375,43.831146240234375,46.262359619140625,43.804412841796875,45.27252197265625,43.537994384765625,44.038238525390625,43.65966796875,44.21466064453125,44.21466064453125,45.078216552734375,46.32379150390625
43.0322265625,44.278564453125,45.251556396484375,45.096588134765625,44.16632080078125,42.391448974609375,44.653411865234375,42.37310791015625,44.21588134765625,41.8779296875,42.820953369140625,42.375823974609375,42.86187744140625,42.86187744140625,43.67803955078125,45.112274169921875
43.614898681640625,44.302337646484375,45.151763916015625,44.743621826171875,44.706451416015625,42.794921875,44.353851318359375,42.881744384765625,44.232513427734375,42.176483154296875,43.21978759765625,42.362060546875,43.0390625,43.0390625,43.81842041015625,44.919189453125
49.290008544921875,48.66314697265625,49.121307373046875,49.289520263671875,49.586273193359375,48.820281982421875,48.419036865234375,49.420501708984375,49.445526123046875,48.895172119140625,49.052215576171875,48.54669189453125,48.499908447265625,48.499908447265625,48.76171875,49.240447998046875
54.369171142578125,54.591278076171875,55.450103759765625,54.504119873046875,54.238677978515625,53.834625244140625,54.800750732421875,54.201873779296875,54.200225830078125,54.204010009765625,54.194000244140625,54.758575439453125,54.733612060546875,54.733612060546875,54.543243408203125,54.581390380859375
56.596832275390625,57.594512939453125,57.789825439453125,57.983917236328125,57.563629150390625,56.771026611328125,57.878997802734375,56.936676025390625,56.733184814453125,56.910186767578125,56.782318115234375,57.583892822265625,57.482940673828125,57.482940673828125,57.255096435546875,57.355743408203125
57.670806884765625,59.135101318359375,59.142486572265625,59.478912353515625,59.058319091796875,58.308929443359375,58.767730712890625,57.670318603515625,57.430938720703125,57.665069580078125,57.350128173828125,58.266510009765625,58.141326904296875,58.141326904296875,57.868438720703125,57.803619384765625
58.748504638671875,60.106414794921875,60.212860107421875,60.639678955078125,60.173065185546875,59.129425048828125,59.983123779296875,59.456878662109375,59.179656982421875,59.237335205078125,58.875457763671875,59.612579345703125,59.517913818359375,59.517913818359375,59.292083740234375,59.525115966796875
59.891693115234375,61.183074951171875,61.135467529296875,61.087005615234375,60.656463623046875,60.068450927734375,61.102874755859375,60.500518798828125,60.165802001953125,60.357513427734375,60.101593017578125,60.875396728515625,60.713226318359375,60.713226318359375,60.415252685546875,60.566986083984375
60.632720947265625,61.814239501953125,61.881744384765625,61.566192626953125,61.328948974609375,60.592193603515625,61.598419189453125,61.061737060546875,60.912445068359375,60.865875244140625,60.664337158203125,61.328826904296875,61.280426025390625,61.280426025390625,61.037567138671875,61.170928955078125
60.582672119140625,61.539093017578125,61.661468505859375,61.613555908203125,61.230194091796875,60.373016357421875,61.723907470703125,61.199371337890625,61.288482666015625,60.936798095703125,61.080047607421875,61.546112060546875,61.287078857421875,61.287078857421875,61.318389892578125,61.567840576171875
59.436798095703125,59.968536376953125,60.537872314453125,60.469635009765625,59.626861572265625,58.516876220703125,60.767852783203125,59.807403564453125,60.165802001953125,59.253082275390625,59.629913330078125,60.116607666015625,60.248565673828125,60.248565673828125,60.572906494140625,60.824310302734375
57.136932373046875,58.339447021484375,58.827667236328125,58.901885986328125,57.663360595703125,56.216278076171875,58.806488037109375,57.362823486328125,57.869049072265625,56.950103759765625,57.543609619140625,57.810272216796875,57.998565673828125,57.998565673828125,58.475372314453125,58.746124267578125
56.155975341796875,57.081329345703125,57.558929443359375,58.181549072265625,57.259063720703125,55.231475830078125,57.587371826171875,56.505584716796875,56.646270751953125,56.120697021484375,56.675811767578125,56.836456298828125,57.011932373046875,57.011932373046875,57.367889404296875,57.367462158203125
53.704376220703125,54.588409423828125,55.267791748046875,56.630157470703125,56.110382080078125,52.889495849609375,55.078948974609375,53.586761474609375,53.718048095703125,53.595733642578125,53.809356689453125,54.175933837890625,54.411773681640625,54.411773681640625,54.999969482421875,54.691619873046875
51.115142822265625,51.84356689453125,52.611541748046875,53.501251220703125,53.274566650390625,50.177459716796875,52.32568359375,50.746917724609375,50.733306884765625,50.90576171875,51.05133056640625,51.46539306640625,51.665679931640625,51.665679931640625,52.012664794921875,51.651458740234375
48.930633544921875,49.384490966796875,50.177215576171875,50.98681640625,51.184722900390625,48.383636474609375,49.84033203125,48.72833251953125,48.845062255859375,48.787933349609375,48.83917236328125,49.12451171875,49.303558349609375,49.303558349609375,49.71173095703125,49.42333984375
49.034423828125,49.33306884765625,49.685882568359375,49.341949462890625,49.537109375,48.640869140625,49.38720703125,49.04693603515625,49.112701416015625,48.914031982421875,48.939453125,48.999420166015625,49.04620361328125,49.04620361328125,49.219818115234375,49.3525390625
48.892425537109375,48.765045166015625,49.333984375,49.655120849609375,49.420074462890625,48.00982666015625,48.824920654296875,48.453704833984375,48.358978271484375,48.292633056640625,48.302215576171875,48.394866943359375,48.436431884765625,48.436431884765625,48.603668212890625,48.645233154296875
47.95782470703125,47.747955322265625,48.3125,48.194000244140625,48.960357666015625,46.832672119140625,49.433013916015625,48.89752197265625,48.770904541015625,48.903045654296875,48.777679443359375,49.02545166015625,48.988189697265625,48.988189697265625,49.045166015625,49.090545654296875
47.16192626953125,47.796600341796875,48.36187744140625,47.92071533203125,48.17822265625,47.100250244140625,48.602203369140625,48.082366943359375,47.998199462890625,47.99322509765625,47.95074462890625,48.079437255859375,48.08544921875,48.08544921875,48.12066650390625,48.161346435546875
47.16650390625,47.538909912109375,47.577606201171875,47.71343994140625,47.867095947265625,46.786956787109375,47.608856201171875,47.628326416015625,47.234771728515625,47.468017578125,47.621337890625,47.820648193359375,47.769989013671875,47.769989013671875,48.238922119140625,47.623779296875
47.09771728515625,46.994293212890625,47.445220947265625,47.201568603515625,47.539642333984375,46.141265869140625,48.089752197265625,47.1640625,47.146575927734375,47.532135009765625,47.049163818359375,47.4677734375,47.38189697265625,47.38189697265625,47.37042236328125,47.513092041015625
46.496337890625,46.489593505859375,46.779205322265625,46.739013671875,46.96856689453125,45.693115234375,47.796722412109375,46.891448974609375,47.06982421875,47.190277099609375,46.75787353515625,47.102874755859375,47.062408447265625,47.062408447265625,47.125244140625,47.39581298828125
46.028533935546875,45.793792724609375,46.758514404296875,46.04180908203125,46.327880859375,45.00201416015625,47.16387939453125,46.56671142578125,46.690185546875,46.52105712890625,46.459686279296875,46.49957275390625,46.499176025390625,46.499176025390625,46.692596435546875,46.964508056640625
45.077850341796875,45.161376953125,45.712493896484375,45.6689453125,45.919525146484375,44.56744384765625,46.42047119140625,46.407135009765625,46.330902099609375,45.773895263671875,46.236907958984375,46.36260986328125,46.486968994140625,46.486968994140625,46.45684814453125,46.583221435546875
44.770263671875,44.825103759765625,45.298919677734375,45.236724853515625,45.284088134765625,44.079833984375,46.01690673828125,45.30303955078125,45.670806884765625,45.481170654296875,45.108734130859375,45.397308349609375,45.303314208984375,45.303314208984375,45.37677001953125,45.946685791015625
44.714111328125,44.69415283203125,45.423065185546875,45.027557373046875,45.108856201171875,44.189697265625,45.854583740234375,45.42828369140625,45.350555419921875,45.17315673828125,45.438385009765625,45.577850341796875,45.688720703125,45.688720703125,45.767578125,45.679901123046875
45.01904296875,45.0419921875,45.312164306640625,45.24224853515625,45.34747314453125,44.62628173828125,45.80419921875,45.439300537109375,45.62890625,45.321441650390625,45.331512451171875,45.522552490234375,45.545867919921875,45.545867919921875,45.76080322265625,46.007080078125
45.84429931640625,45.487213134765625,46.467681884765625,45.304901123046875,45.316558837890625,45.079193115234375,46.037017822265625,45.47198486328125,45.80303955078125,45.475555419921875,45.44879150390625,45.74420166015625,45.816314697265625,45.816314697265625,45.966949462890625,46.184783935546875
45.800750732421875,45.87603759765625,46.413421630859375,45.720123291015625,45.898040771484375,45.281646728515625,46.393768310546875,45.976318359375,45.77978515625,45.904541015625,45.763397216796875,45.98321533203125,45.909881591796875,45.909881591796875,45.95855712890625,45.971405029296875
46.159881591796875,46.055816650390625,46.592987060546875,45.921295166015625,46.322479248046875,45.466949462890625,46.745697021484375,46.514251708984375,46.436187744140625,46.279266357421875,46.38970947265625,46.5166015625,46.558929443359375,46.558929443359375,46.686492919921875,46.85479736328125
46.474609375,46.405242919921875,46.950531005859375,45.923492431640625,46.446868896484375,45.629119873046875,47.063568115234375,46.85400390625,46.92364501953125,46.56689453125,46.716064453125,46.783416748046875,46.809478759765625,46.809478759765625,46.93194580078125,47.03912353515625
46.72906494140625,45.539031982421875,47.032470703125,45.79986572265625,46.369720458984375,44.9345703125,47.35064697265625,47.07086181640625,47.34185791015625,46.847015380859375,47.134429931640625,47.34771728515625,47.442535400390625,47.442535400390625,47.414459228515625,47.525848388671875
46.073883056640625,45.56671142578125,46.666229248046875,45.299285888671875,45.918609619140625,45.172027587890625,47.053619384765625,46.290252685546875,46.702606201171875,46.093414306640625,46.413726806640625,46.60400390625,46.683837890625,46.683837890625,47.041900634765625,47.25439453125
45.59869384765625,45.436981201171875,45.748931884765625,45.40283203125,45.60821533203125,45.205657958984375,46.150054931640625,46.141571044921875,45.52685546875,45.505859375,45.79132080078125,45.510223388671875,45.383453369140625,45.383453369140625,45.922271728515625,46.06036376953125
45.724334716796875,45.381439208984375,46.277069091796875,45.612518310546875,46.009124755859375,45.012786865234375,46.47613525390625,46.354705810546875,46.23004150390625,45.665496826171875,46.16827392578125,45.758758544921875,45.806549072265625,45.806549072265625,46.3505859375,46.566375732421875
45.64599609375,45.155181884765625,46.651947021484375,45.415985107421875,45.652069091796875,45.181060791015625,47.014984130859375,46.236053466796875,46.064453125,46.5390625,46.193328857421875,46.47711181640625,46.513397216796875,46.513397216796875,46.682830810546875,46.85302734375
46.464935302734375,46.040435791015625,46.693756103515625,46.15802001953125,45.942840576171875,45.67608642578125,47.273284912109375,46.575439453125,47.337554931640625,46.384033203125,46.521148681640625,46.54449462890625,46.68560791015625,46.68560791015625,46.839752197265625,46.92706298828125
48.219085693359375,47.946868896484375,48.245208740234375,47.295562744140625,47.808502197265625,47.622955322265625,48.680023193359375,48.208099365234375,48.67626953125,48.246795654296875,48.137542724609375,48.22613525390625,48.43218994140625,48.43218994140625,48.777801513671875,48.913482666015625
49.6435546875,49.95660400390625,50.288177490234375,49.868255615234375,49.516357421875,49.83160400390625,51.332427978515625,50.59381103515625,50.989990234375,50.56591796875,50.686920166015625,50.68267822265625,51.095794677734375,51.095794677734375,51.781494140625,51.694305419921875
50.499359130859375,50.854248046875,51.3896484375,50.81427001953125,50.216033935546875,50.640960693359375,52.162200927734375,51.460113525390625,51.585357666015625,51.431121826171875,51.543121337890625,51.812957763671875,52.05889892578125,52.05889892578125,52.189453125,52.240478515625
50.786346435546875,51.29931640625,51.47125244140625,51.66485595703125,51.335174560546875,50.62872314453125,52.142974853515625,51.46710205078125,51.346649169921875,51.260833740234375,51.41680908203125,51.500701904296875,51.849945068359375,51.849945068359375,52.138275146484375,52.123291015625
51.28057861328125,51.460662841796875,52.22222900390625,52.634735107421875,52.935394287109375,50.790924072265625,52.688751220703125,51.66265869140625,51.9423828125,51.99395751953125,52.06884765625,52.046112060546875,52.21923828125,52.21923828125,52.843353271484375,52.527923583984375
51.633392333984375,51.72760009765625,52.461822509765625,52.493560791015625,52.725860595703125,50.921295166015625,53.340972900390625,52.513275146484375,52.681854248046875,52.512176513671875,52.729522705078125,52.844268798828125,53.077667236328125,53.077667236328125,53.595245361328125,53.455108642578125
53.216888427734375,53.332305908203125,54.362030029296875,53.947906494140625,54.061126708984375,52.521697998046875,54.942169189453125,53.823211669921875,54.176544189453125,54.166839599609375,54.096282958984375,54.579254150390625,54.678619384765625,54.678619384765625,54.813568115234375,54.893646240234375
53.974273681640625,54.410675048828125,54.321502685546875,54.560150146484375,53.990997314453125,53.988128662109375,54.273345947265625,53.775909423828125,53.577484130859375,53.762786865234375,53.554595947265625,53.953216552734375,53.903717041015625,53.903717041015625,54.137237548828125,54.111541748046875
53.917572021484375,54.192657470703125,54.286102294921875,54.140350341796875,53.859405517578125,53.148651123046875,54.704864501953125,53.861602783203125,53.800018310546875,53.846466064453125,53.705230712890625,54.284759521484375,54.378692626953125,54.378692626953125,54.694183349609375,54.483856201171875
53.389923095703125,53.562774658203125,54.087677001953125,53.980682373046875,54.146026611328125,52.904022216796875,54.427032470703125,53.738494873046875,53.858062744140625,53.650909423828125,53.536041259765625,53.768280029296875,53.788604736328125,53.788604736328125,54.287872314453125,54.234344482421875
47.50445556640625,45.841156005859375,49.070068359375,44.314117431640625,45.0810546875,46.002532958984375,54.169342041015625,53.212188720703125,53.366119384765625,53.320220947265625,53.081451416015625,53.489410400390625,53.523529052734375,53.523529052734375,53.790557861328125,53.651458740234375
44.93585205078125,43.847015380859375,44.984588623046875,42.84423828125,43.628997802734375,44.404144287109375,45.91558837890625,45.90283203125,46.0234375,45.400115966796875,45.50250244140625,45.636077880859375,45.615447998046875,45.615447998046875,45.820953369140625,45.999481201171875
43.146820068359375,42.72247314453125,43.107513427734375,42.13043212890625,42.56231689453125,43.255218505859375,43.917633056640625,44.48681640625,44.843719482421875,43.746978759765625,43.751129150390625,43.917694091796875,43.810455322265625,43.810455322265625,43.97320556640625,44.546051025390625
42.588775634765625,42.393798828125,42.851470947265625,41.573577880859375,41.845916748046875,42.639068603515625,43.567626953125,43.997894287109375,44.074371337890625,43.260498046875,43.34521484375,43.402801513671875,43.31475830078125,43.31475830078125,43.42755126953125,43.617767333984375
43.16119384765625,43.289947509765625,43.749237060546875,43.211334228515625,43.528961181640625,42.91851806640625,43.92950439453125,43.63458251953125,43.841400146484375,43.578521728515625,43.589263916015625,43.886474609375,43.751312255859375,43.751312255859375,43.738494873046875,44.153900146484375
45.322265625,46.28009033203125,46.380523681640625,46.649993896484375,46.515777587890625,45.1767578125,46.004364013671875,45.148040771484375,44.94879150390625,45.265960693359375,45.047210693359375,45.694976806640625,45.605865478515625,45.605865478515625,45.558502197265625,45.506744384765625
47.522369384765625,47.338348388671875,48.346405029296875,46.54833984375,47.172210693359375,46.66876220703125,48.801025390625,47.976898193359375,47.949920654296875,48.052978515625,47.879791259765625,48.536590576171875,48.415191650390625,48.415191650390625,48.49151611328125,48.51715087890625
47.58599853515625,47.29962158203125,48.04248046875,46.064208984375,46.679290771484375,46.611083984375,48.745758056640625,48.226898193359375,48.403656005859375,48.196380615234375,48.094451904296875,48.868133544921875,48.742919921875,48.742919921875,48.632537841796875,48.940155029296875
46.350921630859375,46.403533935546875,46.495819091796875,45.862701416015625,45.38043212890625,46.52105712890625,46.766510009765625,46.906341552734375,47.650604248046875,46.452239990234375,47.212371826171875,46.811981201171875,47.098114013671875,47.098114013671875,47.685760498046875,47.639373779296875
46.202545166015625,45.721405029296875,46.070404052734375,45.776824951171875,46.003753662109375,45.88555908203125,46.51690673828125,46.59326171875,46.624847412109375,46.569091796875,46.182769775390625,46.369232177734375,46.25250244140625,46.25250244140625,46.854217529296875,46.861328125
45.646148681640625,46.077545166015625,45.62896728515625,45.973846435546875,45.865631103515625,45.62939453125,46.07208251953125,45.762176513671875,45.801239013671875,45.475982666015625,45.895843505859375,45.84112548828125,46.057861328125,46.057861328125,45.968353271484375,45.763427734375
45.32568359375,45.30450439453125,45.652801513671875,46.05426025390625,45.922576904296875,45.21734619140625,46.31622314453125,45.59576416015625,45.677459716796875,45.486907958984375,45.53814697265625,45.608734130859375,45.87872314453125,45.87872314453125,45.9013671875,45.486419677734375
45.646087646484375,45.244720458984375,46.41217041015625,44.84033203125,45.992919921875,45.17071533203125,46.876556396484375,45.888671875,45.805267333984375,46.28839111328125,45.991668701171875,46.440185546875,46.410491943359375,46.410491943359375,46.577728271484375,46.388916015625
43.936187744140625,44.800384521484375,45.397064208984375,45.435638427734375,45.129974365234375,44.633544921875,45.450439453125,43.45074462890625,43.649383544921875,43.974517822265625,43.84698486328125,44.647705078125,44.784515380859375,44.784515380859375,44.927947998046875,44.799530029296875
44.810943603515625,45.171966552734375,45.14215087890625,44.83087158203125,45.194000244140625,44.333984375,45.143157958984375,45.21661376953125,45.154937744140625,44.678466796875,44.702728271484375,44.922698974609375,44.740570068359375,44.740570068359375,45.039459228515625,44.99200439453125
44.323822021484375,44.264739990234375,44.729400634765625,43.26251220703125,42.619781494140625,43.767425537109375,45.028228759765625,44.84912109375,44.932373046875,44.374420166015625,44.37994384765625,44.77294921875,43.890960693359375,43.890960693359375,44.992889404296875,44.630615234375
43.311492919921875,44.166015625,44.247406005859375,42.779876708984375,42.071990966796875,41.780426025390625,44.664031982421875,43.326141357421875,43.170166015625,42.873504638671875,43.05377197265625,43.684906005859375,42.658172607421875,42.658172607421875,44.61578369140625,43.172943115234375
